,ubicacion,alternativa,texto,matchType,ubicacionEncontrada,scoreMejorMatch,tipoUbicacionEncontrada,time_ms,truthLocation,truthTypeLocation,foundExactLocation,foundLocationType
418,-,-,elrusomachenaud montevideoim cultura es la bolsa donde entra todo y donde no hay que mostrar resultados tres https t co mrcqouggvz,-,espacio-cultura-bigua&jose-vazquez-ledesma-2968,390.305198889,lugares_interes,28.532,False,False,True,False
419,-,-,int martinez tranca fuerte por limpieza escencialidad y privatizacion si hubiera elecciones todos los anos montevideo seria dubai https t co krgiwd05nr,-,punta-de-fuerte&punta-de-fuerte,761.56084224,geonames,12.653,False,False,True,False
420,-,-,lamentable 2 dias que no levantan verguenza calle igua frente a escuela y en la puerta del liceo 42 cosa de todos los dias el sistema de contenedores no sirve en este barrio dmartinez uy montevideoim https t co lun1dy56sz,-,edificio-puerta-del-sol&edificio-puerta-del-sol,11921.3096195,geonames,77.632,False,False,True,False
421,-,-,ahora resulta que la mugre que hay hace mil en montevideo esta arreglado por los votantes de la coalicion para dejar mal a la imm y los pozos que hay por todo montevideo y las veredas rotasquienes lo hicieron,-,-,0.0,-,10.357,False,False,False,True
422,-,-,se imaginan si la im utilizara esta tecnologia para mejorar la basura desperdigada por mvd los pozos enormes en distintas calles los semaforos sin funcionar y la falta de iluminacion en los barrios pero no multas y mas multas el ingenio para recaudar no tiene limites https t co hgbprqjtce,-,-,0.0,-,20.38,False,False,False,True
423,-,-,ahora encontraron otro contenedor con droga en el puerto de montevideo ampliaremos la informacion en nuestra edicion central a partir de las 18 55 https t co zqkiav4dxa,-,puerto-de-montevideo&montevideo-port-of-montevideo-puerto-de-montevideo,111963.727109,geonames,107.959,False,False,True,False
424,-,-,bien por el intendente di candia quien reconocio la victoria de luislacallepou un gesto republicano que martinez no tuvo pero tambien estaria bueno que antes de hablar de las municipales 2020 se ocupe de evitar que mvd se desborde de basura en un mes https t co qctnidtohj,-,victoria&pueblo-victoria-victoria,27151.15264,geonames,20.372,False,False,True,False
425,-,-,que asco montevideo por favor ciudad capital de la mugre,-,-,0.0,-,7.482,False,False,False,True
426,-,-,amw140 albericobarrios para mi montevideo esta horrible sucia insegura rota pero compararla con pto principe ta la dejo aca,-,-,0.0,-,12.391,False,False,False,True
427,-,-,mientras uds siguen indignados con el david vestido de celeste el pelado y adeom siguen sin levantar la basura sin reemplazar focos sin tapar pozos sin terminar el saneamiento y cobrandote cada vez mas,-,-,0.0,-,11.638,False,False,False,True
428,-,-,mucho carnaval muchos espectaculos musicales mucho dinero gastado en circo mientras crecieron los asentamientos montevideo es una mugre el transporte es caro lento y malo iluminacion en barrios es lamentable el transito es un caos y volvieron los carros con caballos,-,sala-de-espectaculos-sodre-auditorio-nacional-adela-reta&sala-de-espectaculos-sodre-auditorio-nacional-adela-reta,254.979602449,geonames,19.393,False,False,True,False
429,-,-,chdica jorgewlarranaga dedicate a limpiar la basura genio,-,-,0.0,-,6.646,False,False,False,True
430,puerto-de-montevideo&montevideo-port-of-montevideo-puerto-de-montevideo,puerto-de-montevideo&montevideo-port-of-montevideo-puerto-de-montevideo,actualiza la cocaina incautada en el puerto de montevideo podria superar las tres toneladas el contenedor llego en una barcaza desde paraguay y estaba en transito rumbo a puertos de africa y europa https t co 6i8j68lufu https t co b8oxc3197m,geonames,puerto-de-montevideo&montevideo-port-of-montevideo-puerto-de-montevideo,111963.727109,geonames,88.061,True,True,True,True
431,-,-,el que encuentre carteles de antia tirados en el piso comuniquese conmigo por privado los carteles seran donados a refugios de perros para hacerles casitas los que estan colgados pronto seran descolgados por un montevideo limpio rt asi hay mas difusion graciasss,-,-,0.0,-,38.102,False,False,False,True
432,-,-,parece que los candidatos del fa se dieron cuenta que mvd esta sucio inseguro sin iluminacion y con un transporte poco amigable con el vecino en 30 anos no pudieron resolver estos problemas llego la hora de respetar al contribuyente de hacer las cosas bien y de cambiar,-,-,0.0,-,14.688,False,False,False,True
433,-,-,asi amanecio la cuadra 3 autos con vidrios rotos capitulo aparte para la mugre que tiene dmartinez uy en todo montevideo https t co x5bppfcfbv,-,-,0.0,-,10.678,False,False,False,True
434,-,-,cualquier candidato a la im que prometa limpiar la ciudad esta mintiendo los mugrientos somos nosotros los votantes la basura no se tira sola somos nosotros y nuestros vecinos los soretes de perro no llegan solos hasta la vereda las colillas de cigarro y los boletos tampoco,-,piedra-dellazoppa&piedra-dellazoppa-roca-dellazoppa-roca-sola,2.12104307813,geonames,17.22,False,False,True,False
435,-,-,olimpia perdona y deja vivo a montevideo wanderers https t co ipwhzwwfs3 https t co kp01jg5fua,-,-,0.0,-,10.706,False,False,False,True
436,-,-,los simpatizantes de elclubolimpia que se acercan al hotel para apoyar a los jugadores desde bien temprano con un banderazo en la previa al debut de la libertadoresxfox ante montevideo wanderers https t co qi73odkxbx,-,arapey-hotel&arapey-hotel,448.917046441,geonames,84.683,False,False,True,False
437,-,-,el recontramaldito doble discurso digo como se soluciona el 80 de la mugre y basura en mdeo y ya aparece represion no hay que tolerar la culpa es de todos los vecinos no la culpa es del que la tira afuera principalmente marginales y reprimilo pero no la complicamos,-,-,0.0,-,14.304,False,False,False,True
438,-,-,dio un gran golpe barcelonasc gano en montevideo por 2 0 estas son las mejores jugadas futbolsantander https t co qflp4ej0o1,-,gran-hotel-america&gran-hotel-america,47.1302795062,geonames,12.156,False,False,True,False
439,-,-,im pre sio nan te operacion dron limpieza total de lazos y esteladas video y fotos https t co 988efwhijw https t co mew4nawtyb,-,-,0.0,-,10.329,False,False,False,True
440,-,-,subrayado se vienen las municipales y se dedican a hacer algo por la basura di candia alcahuete,-,-,0.0,-,8.657,False,False,False,True
441,-,-,eduardo espinel dt de montevideo wanderers hoy por la noche definimos la estrategia para el juego ante olimpia p https t co 2ywhxwbwut,-,rada-de-montevideo&montevideo-outer-roads-montevideo-road-rada-de-montevideo,17386.7554265,geonames,49.279,False,False,True,False
442,-,-,como es la ley del cobro de bolsitas se pueden cobrar las bolsas con logos ej tiendas montevideo como grandes cadenas que son no te tendrian que dar de papel sino se la pagas tenes q salir con la compra en la mano,-,-,0.0,-,11.991,False,False,False,True
443,-,-,hoy debuta en copa libertadores el unico grande del paraguay el tricampeondeamerica y campeondelmundo hoy tenemos cita con nuestra historia fuerza olimpia de mi vida montevideo wanderers recibe a olimpia en el franzini a las 19 15hs https t co ti1gdh9duh,-,teatro-alianza-uruguay-eeuu&paraguay-1217,421.496104533,lugares_interes,38.642,False,False,True,False
444,-,-,la gestion de daniel martinez dejo a la im con un endeudamiento de us 203 millones y ni una sola obra importante en mvd no pudo con la basura el transito es un caos en horas pico y tenemos uno de los boletos mas caros de la region se lo imaginan como presidente https t co q6amzkcgfe,-,hotel-presidente&hotel-presidente,8682.91992188,geonames,22.516,False,False,True,False
445,-,-,el que encuentre carteles de antia tirados en el piso comuniquese conmigo por privado los carteles seran donados a refugios de perros para hacerles casitas los que estan colgados pronto seran descolgados por un montevideo limpio rt asi hay mas difusion graciasss,-,-,0.0,-,39.612,False,False,False,True
446,-,-,la adoradora de asesinos y delincuentes fabiana goyeneche llamo es tiempo de lucha y resistencia entre todex no inmundicia es tiempo que basuras como vos y como las que defendes acaten la ley y respeten la vida,-,-,0.0,-,13.501,False,False,False,True
447,-,-,hicieron una ola de basura en el montevideo shooping y me parece algo excelente que en un lugar tan concurrido hagan este tipo de cosas para generar conciencia tendria que haber por todos lados del pais a ver si dejan de ser tan mugrientos https t co m3tnbnxiec,-,-,0.0,-,18.855,False,False,False,True
448,-,-,quienes mas protestan por la basura en mvdeo son quienes mas tiran sus bolsas fuera del contenedor,-,-,0.0,-,7.918,False,False,False,True
449,-,-,luis almagro era canciller de uruguay cuando un terrorista irani que fungia como diplomatico intento dinamitar la embajada de israel en montevideo obviamente el irani fue ayudado a escapar desde entonces se lo conoce como almugre https t co isztwxw1lc,-,cempre-uruguay&cempre-uruguay,1514.6396125,geonames,171.55,False,False,True,False
450,parque-rodo&parque-rodo,parque-rodo&parque-rodo,ir al parque rodo a los juegos es como viajar a los anos 70 solo que esta lleno de planchas ver el zoologico 15 anos cerrado y en decadencia total es lamentable tomar los accesos y ver la mugre y miseria a diestra y siniestra da pena esto es el fa esto es montevideo vos ves,geonames,parque-rodo&parque-rodo,11399.9792727,geonames,51.805,True,True,True,True
451,-,-,esta es la imagen que resume la gestion de daniel martinez basura hasta frente a la intendencia delante de sus propios ojos si asi manejo montevideo lo que seria el pais otro mujica mas no https t co he2y2afnh6,-,arroyo-de-la-tortuga&arroyo-de-la-tortuga-arroyo-de-las-tortugas-ojos-de-agua,1.09584860851,geonames,21.729,False,False,True,False
452,-,-,la intendencia de montevideo repartira contenedores para plan piloto de reciclaje en domicilios https t co 9bs96dxdkp,-,rada-de-montevideo&montevideo-outer-roads-montevideo-road-rada-de-montevideo,17386.7554265,geonames,31.099,False,False,True,False
453,-,-,la dejaron solita al lado de una volqueta en montevideo se busca adopcion responsable ayudenos difundiendo https t co ltrmiql8g3,-,-,0.0,-,8.146,False,False,False,True
454,-,-,la delegacion de olimpia ya se encuentra en montevideo vamosolimpia olimpiaporsobretodo https t co trbaxxbv6a,-,-,0.0,-,7.113,False,False,False,True
455,-,-,otra vez problemas con la basura adeom hay q planificar la total privatizacion de la limpieza no hay ni habra otra solucion,-,-,0.0,-,9.084,False,False,False,True
456,-,-,una ciudad limpia depende del compromiso de todos y todas https t co yidoxcspit,-,-,0.0,-,7.818,False,False,False,True
457,-,-,gasmaskplot natapepe1 montevideoim la gente es sucia harta de ver como tiran todo al piso llevate la basura y tirala donde corresponde,-,-,0.0,-,10.696,False,False,False,True
458,av-brasil#bv-gral-artigas,bv-gral-artigas#av-brasil,montevideoim quejasya estoy con mi nieto en la plaza varela bvar artigas y av brasil es lamentable el estado de mugre y abandono de un lugar tan lindo a quien corresponde su cuidado y mantenimiento lo tengo en la hamaca pues el cesped y el pavimento es una mugre bochorno,cruces_vias,bv-gral-artigas#av-brasil,467786.721682,cruces_vias,120.7,True,True,True,True
459,-,-,daniel ha hecho una excelente gestion dicen dirigentes del fa lo diran por esto endeudo mvd en us 94 millon https t co xydog0gxbg,-,-,0.0,-,7.705,False,False,False,True
460,-,-,olimpia fue multado con u d 3 000 por la conmebol porque hinchas que fueron a montevideo ingresaron y explotaron pe https t co bgtufovlgy,-,-,0.0,-,8.465,False,False,False,True
461,-,-,dio un gran golpe barcelonasc gano en montevideo por 2 0 estas son las mejores jugadas futbolsantander https t co qflp4ej0o1,-,gran-hotel-america&gran-hotel-america,47.1302795062,geonames,11.22,False,False,True,False
462,-,-,en rivera ponia ropa a lavar y aparecia limpia y doblada en mi cuarto no entiendo por que aca en montevideo no pasa lo mismo,-,monumento-al-general-fructuoso-rivera&monumento-al-general-fructuoso-rivera,8.76379977336,geonames,21.079,False,False,True,False
463,-,-,diegogodin rosariorodri22 radajulieta diegodelacurva dmartinez uy se suman a la campana sacalabolsadelmedio por un planeta libre de plasticos y se vienen mas https t co plrnu9r8ak https t co kix86uxozd,-,hogar-la-campana-fundacion-peluffo-guigens&hogar-la-campana-fundacion-peluffo-guigens,3033.85408163,geonames,18.733,False,False,True,False
464,municipio-ch&municipio-ch,municipio-ch&municipio-ch,basura y veredas al tope de reclamos de vecinos del municipio ch https t co ebg7otm99z via elpaisuy,geonames,municipio-ch&municipio-ch,67204.5984,geonames,19.127,True,True,True,True
465,municipio-a&municipio-a,municipio-a&municipio-a,el compromiso con naucalpan es inmediato por esa razon instrui a todos los trabajadores de limpieza del municipio a restablecer el servicio de recoleccion de basura con el apoyo del lider del sindicato suteym en naucalpan tomas palomares lo lograremos en menos de una semana https t co mph4ikdlym,geonames,municipio-a&municipio-a,45947.0759,geonames,42.1,True,True,True,True
466,-,-,https t co czgiaspxrb montevideoim reciclaje,-,-,0.0,-,5.561,False,False,False,True
467,-,-,frente amplio gustavoleal uy no pudo con adeom no pudo con la mugre d montevideo no pudo disminuir la plantilla d empleados al santo pedo q tiene la intendencia se olvido d mantener plazas y monumentos emblematicos d la ciudad,-,edificio-asociacion-de-empleados-bancarios-del-uruguay-aebu&edificio-asociacion-de-empleados-bancarios-del-uruguay-aebu,14.3514521212,geonames,19.046,False,False,True,False
468,-,-,el pelado martinez hizo una cena a u s 1000 en punta del este y si a ese precio tenia que ser en una ciudad limpia y no un mugrero como montevideo,-,punta-del-rodeo&punta-de-la-pedrera-punta-del-rodeo-punta-del-sur-este,22153.480884,geonames,72.131,False,False,True,False
469,-,-,hoy en semanariovoces hablamos de las campanas sucias https t co fjj00d788q,-,-,0.0,-,5.877,False,False,False,True
470,-,-,mengueche08 montevideoim segun me dijo una obsecuente la mugre es circunstancial,-,-,0.0,-,5.733,False,False,False,True
471,sheraton-montevideo-hotel&sheraton-montevideo-hotel,sheraton-montevideo-hotel&sheraton-montevideo-hotel,postales el plantel activo esta manana en las instalaciones del hotel sheraton en montevideo con miras al partido de hoy olimpiaporsobretodo conmebollibertadores https t co 7sc8t7gc86,geonames,four-points-by-sheraton&four-points-by-sheraton,774.290953721,geonames,70.015,True,True,False,True
472,-,-,montevideo es la ciudad mas insegura mas sucia con mas empleados publicos mas planera mas subsidiada mas estatista y con el centro de adoctrinamiento marxista mas grande de uruguay udelar no sorprende que hayan votado al zurdaje si aman vivir a costa del otro,-,arenal-grande#av-uruguay,62284.8928173,cruces_vias,169.6,False,False,True,False
473,-,-,hicieron una ola de basura en el montevideo shooping y me parece algo excelente que en un lugar tan concurrido hagan este tipo de cosas para generar conciencia tendria que haber por todos lados del pais a ver si dejan de ser tan mugrientos https t co m3tnbnxiec,-,-,0.0,-,15.321,False,False,False,True
474,avenida-18-de-julio&avenida-18-de-julio,avenida-18-de-julio&avenida-18-de-julio,daniel martinez el silicon valley de mvd lo vas a hacer antes o despues del paseo peatonal 18 de julio deja de vender humo trabaja en la limpieza payaso,cruces_vias,5-de-julio#psje-peatonal-vehicular,105373.49652,cruces_vias,104.296,True,True,False,True
475,municipio-a&municipio-a,municipio-a&municipio-a,los vertidos fecales no solo suponen un perjuicio para el medio ambiente tambien para la imagen y la economia del municipio a corto y largo plazo nota de prensa https t co t6cyaiitii,geonames,municipio-a&municipio-a,45947.0759,geonames,19.459,True,True,True,True
476,-,-,dos dias con raffointendenta y ya hemos cosechado estas expresiones de desprecio de burocratas oficialistas prueba irrefutable de que vamos por buen camino montevideo volvera a ser una ciudad integrada limpia moderna y segura https t co wzy4q8v4r6,-,-,0.0,-,11.932,False,False,False,True
477,liceo-31&liceo-31,liceo-31&liceo-31,en el cerro hay mas color en junio el mes del medio ambiente las alumnas y alumnos del liceo 31 propusieron a traves de mvddecide intervenir el cartel de montevideo https t co yrhpql5scw,geonames,cerro-de-montevideo&cerro-de-montevideo-el-cerro,119073.195636,geonames,67.824,True,True,False,True
478,municipio-e&municipio-e,municipio-e&municipio-e,continuando con el embellecimiento de nuestro municipio cuadrilla de nuestra alcaldia ejecutan limpieza de maleza y recoleccion de desechos solidos en la entrada a nuestro municipio e invitando a nuestro pueblo a no arrojar desechos o basura a las vias por el bien de todos https t co 9gax02ryjj,geonames,municipio-e&municipio-e,45947.0759,geonames,30.711,True,True,True,True
479,centro&centro,centro&centro,recorrer de nochecita el centro de mvd ver la basura y la suciedad la cantidad de locales vacios la cantidad de gente acomodandose en umbrales para pasar la noche sentir la sensacion de inseguridad es una fiel fotografia del resultado de 15 anos de gobierno frenteamplista,geonames,centro&centro,10927.116,geonames,93.359,True,True,True,True
480,-,-,montevideo es la ciudad mas insegura mas sucia con mas empleados publicos mas planera mas subsidiada mas estatista y con el centro de adoctrinamiento marxista mas grande de uruguay udelar no sorprende que hayan votado al zurdaje si aman vivir a costa del otro,-,arenal-grande#av-uruguay,62284.8928173,cruces_vias,172.907,False,False,True,False
481,-,-,el precandidato a la im por el fa dr alvaro villar insiste sobre la necesaria limpieza de montevideo y pone como ejemplo al hosp maciel que dirige claro la limpieza alli fue privatizada en un 100 adeom calentando,-,rada-de-montevideo&montevideo-outer-roads-montevideo-road-rada-de-montevideo,14773.0685301,geonames,54.204,False,False,True,False
482,-,-,asi estamos el 29 12 para adeom la mugre y los basurales no se solucionan hasta pasado el diadereyes con el calo https t co uphratdpmp,-,-,0.0,-,9.356,False,False,False,True
483,-,-,uruguay se muere nunca vi tantas empresas cerradas nunca vi tan pocas posibilidades de crecer nunca vi tanta desintegracion social montevideo esta decadente sucia ruidosa y maloliente nunca vi tanta miseria en todos lados,-,cempre-uruguay&cempre-uruguay,1514.6396125,geonames,84.611,False,False,True,False
484,-,-,situacion real en un omnibus de montevideo pasajero saca el ultimo bizcocho de una bolsa de papel e inmediatamente la arruga y la arroja al piso mientras mastica y mira por la ventana despues nos quejaremos de la falta de higiene y bla bla bla,-,rada-de-montevideo&montevideo-outer-roads-montevideo-road-rada-de-montevideo,17386.7554265,geonames,62.47,False,False,True,False
485,-,-,me fui unos dias vuelvo y encuentro mi habitual montevideo basura desparramada en mi querida volqueta faltaba mas los muchachos que te la tiran para afuera tienen derecho a ensuciar el barrio y no les digas nada que te dicen que sus derechos bla bla ley 19120 no existe https t co drvveoa4b2,-,-,0.0,-,13.883,False,False,False,True
486,-,-,en canal 4 en foco un programa que es de la derecha del plan atlanta de la cia haciendo campana sucia contra martinez il capo de la eficiente imm mostrando como laburan adeom de rusia,-,hogar-la-campana-fundacion-peluffo-guigens&hogar-la-campana-fundacion-peluffo-guigens,45.640800463,geonames,30.044,False,False,True,False
487,-,-,yo pregunto nadie se hace cargo un camion lavacontenedores vale mas de un cuarto de millon de dolares https t co spmwsfpe37 fnopitsch dmartinez uy jbarriosbove diego rs ire ne94,-,-,0.0,-,12.165,False,False,False,True
488,-,-,ustedes estan dimensionando que nuestros defensas van a tener que marcarle a teo gutierrez yimmi chara y lucas barrios si es que pasamos de montevideo wanderers sin contar que hay que pasar del defensa capitan de la seleccion peruana mamaaaaaa olimpia,-,rada-de-montevideo&montevideo-outer-roads-montevideo-road-rada-de-montevideo,17386.7554265,geonames,55.938,False,False,True,False
489,-,-,olimpia pone mas gente como visitante en montevideo que cerro libertad y guarani como locales en el torneo paraguayo gh1s vot olimpia,-,plaza-libertad&plaza-libertad,883.239706122,geonames,29.805,False,False,True,False
490,-,-,la gestion de daniel martinez dejo a la im con un endeudamiento de us 203 millones y ni una sola obra importante en mvd no pudo con la basura el transito es un caos en horas pico y tenemos uno de los boletos mas caros de la region se lo imaginan como presidente https t co q6amzkcgfe,-,hotel-presidente&hotel-presidente,8682.91992188,geonames,19.876,False,False,True,False
491,-,-,la impresion que tenes cuando bajas de un avion en carrasco y entras a montevideo es que descubriste donde tiraban la basura que no encontraste en ningun pais de europa,-,carrasco&carrasco,6268.49024,geonames,39.492,False,False,True,False
492,-,-,flor vigna cuantos trabajos mas pensas hacer yo con uno estoy hecha bolsa felicidades y ya los espero en montevideo el proximo ano,-,cerro-de-montevideo&cerro-de-montevideo-el-cerro,1286.05956731,geonames,14.336,False,False,True,False
493,-,-,plastico papel carton metal hay muchos materiales que pueden clasificarse hoy en el dia mundial del reciclaje los invitamos a informarse sobre el tema y aprender junto a felipe https t co ydmixd7qyc entre todos podemos construir un montevideo cada vez mas lindo,-,maronas-entertainment-ex-sede-del-diario-el-dia&maronas-entertainment-ex-sede-del-diario-el-dia,104.033605469,geonames,17.946,False,False,True,False
494,-,-,en cuanto a mi apenas me doy cuenta que estoy luchando por migajas de atencion corro lejos en direccion contraria porque ahora lo se las sobras se tiran a la basura a las personas se las quieren y cuando se las quiere se hace lo im posible para hacerselo saber,-,direccion-nacional-de-bomberos-cuartel-centenario&direccion-nacional-de-bomberos-cuartel-centenario,93.3507828818,geonames,39.54,False,False,True,False
495,-,-,im convinced that someone did brujeria on me because my life is really shitty at the moment lmao and before it was great and everything was working out for me so im going to get a limpieza,-,edificio-the-life&edificio-the-life,918.391063709,geonames,28.049,False,False,True,False
496,-,-,adeom le torcio el brazo a la intendencia y puntigliano salto como un fusible ahora se designan cargos politicos de peso parece que se quiere evitar conflictos sindicales durante la campana mientras tanto montevideo igual de sucia https t co x0crstkxqq via elpaisuy https t co vbbkzdoauh,-,hogar-la-campana-fundacion-peluffo-guigens&hogar-la-campana-fundacion-peluffo-guigens,3033.85408163,geonames,46.977,False,False,True,False
497,municipio-e&municipio-e,municipio-e&municipio-e,los contenedores estan al borde del colapso asegura adeom conversamos con agucholescano alcalde del municipio e donde la situacion es mas critica gt gt https t co v82sk2cye7 via vespertinas4 https t co si62w5xlip,geonames,municipio-e&municipio-e,45947.0759,geonames,31.405,True,True,True,True
498,-,-,erradicacion de basurales un afan en montevideo https t co zoiaftxfrr https t co fckbfdwmjb,-,-,0.0,-,7.347,False,False,False,True
499,-,-,no puede con adeom no puede con la basura no puede con la iluminacion con la seguridad con la higiene con los indigentes con los cuidacoches con los recicladores con el precio del boleto con los ocupas con quienes vandalizan las propiedades publicas y privadas un inutil https t co agayvlgyoo,-,instituto-de-higiene-udelar&instituto-de-higiene-udelar,203.399060295,geonames,24.174,False,False,True,False
500,-,-,elojochurrinche abbu25 montevideoim mira lo que es la puerta de mi casa y todos los dias la misma historia gente desesperada reolviendo la basura buscando que comer despues dejan todo tirado triste https t co oaa5ikhimn,-,casa-bello&casa-bello,70.604531712,geonames,75.387,False,False,True,False
501,-,-,los simpatizantes de elclubolimpia que se acercan al hotel para apoyar a los jugadores desde bien temprano con un banderazo en la previa al debut de la libertadoresxfox ante montevideo wanderers https t co qi73odkxbx,-,arapey-hotel&arapey-hotel,448.917046441,geonames,70.763,False,False,True,False
502,playa-capurro&playa-capurro-playa-de-capurro,playa-capurro&playa-capurro-playa-de-capurro,el sabado 9 de febrero desde las 09 00h el grupo limpieza de costas del uruguay limpiara la playa capurro en montevideo todos invitados a sumarse contacto diana pumar https t co hyzfmyxlma,geonames,playa-capurro&playa-capurro-playa-de-capurro,78872.0634,geonames,73.832,True,True,True,True
503,-,-,hace solo 54 dias que gremio ganaba la libertadores 2017 y hoy ya empieza la edicion de 2018 me encanta el nuevo formato de fechas de este glorioso torneo un partido tras otro casi sin descanso montevideo wanderers y el tricampeon olimpia abren fuego esta noche y ahi estaremos,-,nuevo-paris&balneario-nuevo-paris-nuevo-paris-nuevo-paris,602.543200601,geonames,30.882,False,False,True,False
504,-,-,los operativos de espacio publico avanzan en todo el distrito hoy estuvimos en pergamino entre ituzaingo y sitio de montevideo l e realizando corte de pasto limpieza pintura de cordones y bacheo con el compromiso de todos nuestros barrios estaran cada dia mas lindos https t co bo6cmrbsaf,-,rada-de-montevideo&montevideo-outer-roads-montevideo-road-rada-de-montevideo,17386.7554265,geonames,70.756,False,False,True,False
505,-,-,cada mes la im arroja al bolsillo de sus funcionarios 50 veces el importe arrojado a la plaza zabala para instalar el adefesio adefesio usd420 mil retribuciones mensuales usd20 millones en ambos casos dinero sustraido al contribuyente para devolverle una ciudad basural,-,cine-plaza&plaza-cagancha-1129,212.13265625,lugares_interes,48.487,False,False,True,False
506,colon&colon-colon-villa-colon-villa-colon,colon&colon-colon-villa-colon-villa-colon,familias que atraviesan 3 km de pajonales para llegar a un aljibe lleno de mugre a abastecerse de agua en colon montevideo uruguay,geonames,banco-de-las-familias&banco-de-las-familias,355.87583613,geonames,10.197,True,True,False,True
507,carrasco&carrasco,carrasco&carrasco,ademas de chanchos comiendo de la basura por cno carrasco caballos sueltos por la avda rivera increible el estado de abandono en el que esta montevideo https t co w27ju6q8lm,geonames,carrasco&carrasco,6268.49024,geonames,47.702,True,True,True,True
508,-,-,fercevallosf una basura el tuca im agree with you senor cevallos,-,-,0.0,-,6.977,False,False,False,True
509,-,-,hace solo 54 dias que gremio ganaba la libertadores 2017 y hoy ya empieza la edicion de 2018 me encanta el nuevo formato de fechas de este glorioso torneo un partido tras otro casi sin descanso montevideo wanderers y el tricampeon olimpia abren fuego esta noche y ahi estaremos,-,nuevo-paris&balneario-nuevo-paris-nuevo-paris-nuevo-paris,602.543200601,geonames,31.927,False,False,True,False
510,centro&centro,centro&centro,recorrer de nochecita el centro de mvd ver la basura y la suciedad la cantidad de locales vacios la cantidad de gente acomodandose en umbrales para pasar la noche sentir la sensacion de inseguridad es una fiel fotografia del resultado de 15 anos de gobierno frenteamplista,geonames,centro&centro,10927.116,geonames,104.798,True,True,True,True
511,la-teja&la-teja,la-teja&la-teja,estuvimos en la teja y parte de la cachimba del piojo junto a victorhugo404 recorriendo y viendo la ausencia de la im saneamiento iluminacion y limpieza continuan siendo los mismos problemas del barrio existen 2 mvd https t co 7pq3mjvua9,geonames,la-teja&la-teja,35323.93046,geonames,18.244,True,True,True,True
512,-,-,bomberos antofagasta a esta hora procede a despachar a sus unidades b5 bomba5antof las calles montevideo tarapaca como informacion preliminar quema de basura costado linea perimetral,-,direccion-nacional-de-bomberos-cuartel-centenario&direccion-nacional-de-bomberos-cuartel-centenario,52.1932527569,geonames,26.053,False,False,True,False
513,-,-,en 3 anos de gestion martinez endeudo a mvd en us 94 millones a pagar en 20 anos no pudo con la basura y limpieza de la ciudad el transito es un caos pese a las camaras y para colmo le quiere poner impuestos a los turistas hablame de buena gestion https t co onspnbhhhg,-,-,0.0,-,18.95,False,False,False,True
514,convencion#av-18-de-julio,av-18-de-julio#convencion,divina montevideo a la manana vas esquivando la basura foto convencion y 18 08 am https t co ahps2sfpls,cruces_vias,convencion#av-18-de-julio,1946.98009542,cruces_vias,53.071,True,True,True,True
515,municipio-ch&municipio-ch,municipio-ch&municipio-ch,estamos recorriendo el municipio ch relevando la situacion de limpieza que tenemos en el territorio ya aumentamos el horario de las aspiradoras para atender lo mejor posible esta situacion si el conflicto no se levanta hoy tomaremos nuevas medidas https t co fm700jwiwp,geonames,municipio-ch&municipio-ch,67204.5984,geonames,15.74,True,True,True,True
516,-,-,la gestion de daniel martinez dejo a la im con un endeudamiento de us 203 millones y ni una sola obra importante en mvd no pudo con la basura el transito es un caos en horas pico y tenemos uno de los boletos mas caros de la region se lo imaginan como presidente https t co q6amzkcgfe,-,hotel-presidente&hotel-presidente,8682.91992188,geonames,23.495,False,False,True,False
517,-,-,un dia como hoy hace 58 anos oficialcap se convirtio en el primer finalista de la historia de la libertadores al vencer 2 1 a sanlorenzo en el desempate jugado en el centenario de montevideo penarol alzaria esa primera copa al derrotar a elclubolimpia en la final https t co zfra4j5ykj,-,penarol&penarol,20371.15024,geonames,86.263,False,False,True,False
518,-,-,ansiedad segui en vivo la gran cobertura que esta haciendo olimpiamedia desde montevideo vamosolimpia,-,gran-hotel-america&gran-hotel-america,47.1302795062,geonames,8.716,False,False,True,False
519,municipio-a&municipio-a,municipio-a&municipio-a,6 ataque al colon ojala valparaiso se sacuda a ese mediocre abogado y a toda la lacra ultrona que tiene sometido ese municipio a ser tan solo un cuartel politico y la otrora joya del pacifico convertida en un basural mario desbordes sigue con el coqueteo con,geonames,municipio-a&municipio-a,45947.0759,geonames,34.114,True,True,True,True
520,-,-,es una verguenza que la im se de el lujo de tener abandonados seis camiones que nos costaron a todos los montevideanos us 1 899 480 despues cuando llega fin de ano ponen excusas y la ciudad se tapa de basura presentamos pedido de informes https t co u8ippvhkcf,-,-,0.0,-,11.952,False,False,False,True
521,-,-,este senor es el intendente de montevideo y en vez de preocuparse por levantar la basura y tener un mejor transporte se dedica a analizar si beboteo o no en serio le vamos a dar 5 anos mas al fa en la im nos merecemos una gestion seria y responsable https t co w8whgtz7oh,-,rada-de-montevideo&montevideo-outer-roads-montevideo-road-rada-de-montevideo,14773.0685301,geonames,46.104,False,False,True,False
